50729,44476,34928,39436,36327,34717,33913,31395,35131,30847,31286,36076,30300,31000,33804,32605,30131,32158,34003,29756,30368,35650,29582,30204,33385,32096,29629,31809,33702,29454,30042,35692,29339,29999,33323,31876,29398,31174,33995,29304,29955,35599,29193,29857,33304,31733,29313,31088,33798,29218,29838,35419,29082,29830,33294,31727,29208,31049,33638,29309,29847,35430,29037,29771,33285,31756,29154,31072,33576,29208,29701,35356,28980,29763,33280,31735,29153,31150,33514,29191,29753,35401,28947,29685,33237,31767,29105,31128,33479,29166,29646,35336,28875,29606,33200,31782,29090,31089,33487,29126
51588,50742,40336,40191,42143,39208,38697,38609,39029,38630,36531,42678,33397,38578,39652,37352,36753,37246,37938,37534,35666,42016,32617,37880,39300,34927,38119,36703,37664,37066,35259,41680,32289,37541,39082,34557,37828,36494,37427,36790,35084,41440,32127,35194,41250,34351,35490,38891,37383,36582,35026,39047,34238,34997,41102,34110,35388,38705,37226,34240,37247,38803,34080,34851,41039,33915,35169,38461,37041,34011,37130,38620,33991,34678,41098,33730,35056,38321,36861,33837,36336,38089,32388,33422,39498,32345,33448,37164,35360,32481,34798,37785,32306,33313,39429,32258,33404,37135,35371,32389
449485,437661,38075,39648,39812,37005,44376,38295,34304,31025,35757,43181,30200,30964,42375,34989,36029,39959,38185,30254,37242,43312,34903,30966,37554,29926,43423,49820,42504,29648,37112,39043,29203,30691,37114,29553,33156,47255,32617,34811,36852,35344,29314,38064,36860,34418,35212,39563,31161,33609,36742,35142,30794,35225,36969,26714,33073,34793,34012,31118,59558,32539,31631,37626,46829,26589,37744,39374,31551,35298,36703,36321,36168,30052,41451,26826,32549,34626,34070,48068,31717,32728,36701,30337,36860,27127,35534,49612,29208,30605,34472,32951,36880,37911,49619,34599,35479,42176,34376,35511
54075,45116,43601,56207,49176,40247,41212,47483,39176,35195,38529,37122,38851,44831,46597,38447,39464,41129,38076,33997,37742,36406,38063,48809,47011,32545,38993,49025,37657,33567,37687,36106,37775,40387,46717,37750,38625,43326,37468,33383,37580,35944,37632,34847,46374,32361,38725,40468,37343,33240,37469,35825,37497,34768,46218,32142,38543,40311,37239,33126,37419,35735,37455,34797,46149,32059,38499,40272,37226,32968,37347,35714,37402,34702,46053,32015,38392,40134,37123,32840,37238,35686,37332,34616,46033,31955,38240,40061,37065,32741,37197,34252,38712,34556,43269,34523,38174,40042,34332,35336
68303,57666,49094,47603,47636,46157,43797,51253,39310,45807,47247,41610,45765,43971,44949,44124,41922,49854,37983,44646,46331,40649,44858,43205,44323,43488,41398,49421,37412,41493,48905,40214,41705,46195,44059,43182,41261,46404,40084,41252,48747,39982,41469,46013,43895,40108,44041,46150,39842,41034,48665,39835,41226,45930,43646,39931,43947,45975,39794,40815,48709,39715,41054,45867,43530,39797,43059,46528,39682,40725,48627,39595,40966,45749,43603,39665,42874,46429,39583,40573,48427,39650,40841,45859,43569,39534,42739,46238,39544,40408,48358,39862,40713,45493,43536,39377,42706,46289,39399,40345
59137,42198,50052,53060,49788,42663,47897,45526,44176,35867,53089,34379,35610,40655,38601,34321,64875,41008,33873,34910,61591,33481,44056,39931,47023,33582,46025,40425,39589,34565,55217,33168,43766,39719,45100,35041,45873,37256,42449,34417,54957,30101,46708,39569,44953,34914,45790,37079,42299,34325,54799,30060,46539,39490,42375,37412,45697,37048,42202,34137,54692,30075,46420,39388,42289,37269,45616,36958,42192,34057,54667,30047,43426,42362,42290,34006,48693,37122,45264,33756,48535,33075,43343,42290,42240,33958,48625,37046,42276,36768,48536,33000,43272,42301,42184,33813,48485,36906,42263,36675
68499,54445,53046,52808,48499,39764,53754,41531,47234,40000,53908,36529,47249,46035,36083,37317,59035,40407,49081,39180,43447,36107,46736,45904,45480,36802,58756,40103,48759,38898,52809,35902,39978,45669,38484,36507,42202,39889,48693,38540,68723,35545,46286,45434,35235,36599,42115,39832,48512,38707,62181,35353,36360,45406,45109,36297,51851,39648,45250,38671,52312,35420,46052,45201,51408,47500,41366,49257,34864,48377,41949,45100,38984,54849,41199,45826,48092,47652,46434,48344,48764,48346,48952,54978,44859,49099,41607,47807,36689,48523,38935,48461,39265,45261,54989,59039,41921,35669,49479,55198
86979,65308,59529,63820,41591,56148,64248,50593,55139,53157,53906,53342,50162,59958,45832,50236,59127,49160,50272,55899,53248,52484,49493,56146,48604,49641,58842,48688,49816,55672,52839,48726,52716,55768,48296,49474,58862,48473,49582,55579,52736,45099,52721,48734,48365,42564,58955,41450,49598,48484,52562,41620,52068,49419,48323,42398,58904,41446,49471,48367,45416,41345,55363,49115,48170,42154,58661,41384,49350,48519,52460,41273,51707,48758,48024,41790,51450,41056,42228,48305,66168,41043,51567,48567,47858,41581,58241,40826,48875,47945,48619,40926,54965,48340,40723,41351,51225,41048,62645,47849
71567,57205,60540,56165,53964,47263,63860,45325,53454,51957,56742,44668,55354,52172,51498,44628,62193,43635,52206,51537,46933,46146,58637,48184,58012,43953,61855,39602,55446,51279,46639,45895,58553,47889,57769,43767,61604,39924,55116,50527,50494,48473,54314,47546,54026,44169,54446,39999,59094,50598,53997,47701,54165,47253,53717,43243,53801,39221,58485,53643,42728,43526,61250,47111,46252,43204,64821,42573,51002,53403,46289,43305,61062,46967,49743,44063,49591,50237,43260,61242,42278,51028,49711,54746,42342,54600,49782,50420,47107,61415,49795,51237,57822,47915,54225,54645,51179,51041,47925,69084
78001,65026,74851,63051,54184,60621,68347,55866,60090,66927,50949,56068,65942,59602,54438,58350,62609,54740,55051,66192,53903,55294,61631,59150,53864,57973,62368,54309,54739,65977,53661,55106,61620,59011,53794,57976,62257,54104,54851,65932,53636,55086,61627,59012,53791,57991,62182,54125,54952,58349,53824,62909,61755,59029,53990,58181,62289,54203,54845,65901,53613,55018,61703,57247,55767,58099,58540,58004,54899,65971,49907,58920,61784,57273,55834,58148,58563,58019,55006,66033,50001,58985,61836,54288,59005,58210,58710,58096,54973,66047,50117,58973,61861,54305,59027,58219,58772,58119,55032,66100
